release_speed,launch_angle,launch_speed,bat_speed,swing_length,pitch_type,balls,strikes,stand,p_throws,estimated_woba_using_speedangle,hit_outcome
89.6,0.0,93.5,60.6,6.1,SL,3,1,R,R,0.269,1
86.5,-3.0,102.8,74.10000000000001,7.333333333333333,CH,3,2,L,L,0.357,1
90.4,18.0,78.0,68.4,5.8,SI,2,0,L,L,0.896,1
91.2,-8.0,95.7,62.7,6.0,FF,2,2,R,L,0.229,1
81.5,16.0,75.8,66.0,6.4,SL,1,2,L,L,0.777,1
90.7,9.0,107.4,74.93333333333334,7.633333333333333,SI,0,0,L,L,0.761,1
85.8,17.0,78.1,68.2,7.9,FC,0,0,L,L,0.898,2
92.6,38.0,97.4,68.0,6.7,FF,3,2,R,L,0.204,3
87.6,15.0,98.3,72.1,7.4,FC,0,0,R,L,0.741,1
92.1,28.0,97.7,64.5,6.6,FF,2,2,R,L,0.7020909090909092,3
92.9,29.0,94.4,63.1,5.9,SI,2,2,R,L,0.269,3
91.0,17.0,74.7,47.6,5.7,SI,2,1,R,L,0.828,1
91.4,11.0,104.5,76.1,7.8,SI,0,0,L,L,0.912,2
91.9,10.0,99.3,69.2,6.8,SI,0,1,R,L,0.748,1
93.6,9.0,93.8,66.3,6.9,FF,1,1,L,R,0.587,1
93.4,-12.0,102.4,75.0,7.8,FF,2,0,L,R,0.254,1
92.9,15.0,93.3,70.9,6.9,FF,0,0,L,R,0.869,1
93.5,12.0,116.4,86.5,8.3,FF,1,1,L,R,0.905,2
101.9,31.0,104.2,73.1,7.0,SI,0,2,R,L,1.4390624999999997,3
86.8,-39.0,71.2,67.9,8.4,SL,2,2,R,L,0.126,1
90.4,1.0,103.6,76.3,7.6,FC,0,0,R,L,0.443,1
93.9,19.0,77.8,77.5,7.2,SI,1,1,R,L,0.911,1
84.6,0.0,76.7,63.2,8.6,ST,3,2,R,R,0.114,1
79.7,26.0,70.9,67.3,6.8,CU,0,0,R,R,0.86,1
82.9,35.0,104.8,71.9,7.2,SL,1,0,L,R,1.2872083333333335,2
88.6,20.0,99.1,67.1,8.6,SL,2,2,R,R,0.363,2
93.7,10.0,108.4,72.1,6.5,SI,1,2,R,R,0.876,1
92.1,24.0,88.6,69.3,7.1,SI,0,0,R,R,0.14,1
90.7,5.0,102.9,75.8,7.6,FC,0,0,L,R,0.55,1
93.2,10.0,78.6,69.1,5.8,FF,0,0,R,R,0.362,1
92.7,9.0,95.1,62.0,5.6,FF,0,1,L,R,0.597,1
95.8,22.0,111.1,77.6,7.2,FF,2,1,R,R,1.7798125,3
94.0,12.0,101.9,69.0,6.2,FF,0,1,L,R,0.915,1
93.3,25.0,114.4,79.6,7.8,SI,2,0,R,R,2.0,3
81.3,14.0,80.7,75.6,8.2,SL,3,2,R,L,0.753,1
99.6,20.0,94.7,72.6,7.1,FF,2,2,R,R,0.351,1
98.8,-4.0,84.1,64.2,6.8,FF,0,1,L,R,0.125,1
81.6,15.0,100.5,86.3,7.5,SL,3,2,R,L,0.705,1
91.3,33.0,103.2,70.9,7.4,FF,1,0,R,L,1.142175,3
82.4,13.0,105.1,75.5,7.9,CH,0,0,R,L,0.869,2
94.9,27.0,104.2,72.5,6.8,FF,0,0,L,R,1.4502727272727272,3
96.3,3.0,97.8,64.1,6.7,FF,0,1,R,R,0.456,1
86.3,18.0,102.9,74.3,7.2,SL,0,1,L,R,0.579,2
85.8,22.0,99.2,71.0,7.7,SL,1,2,L,R,0.4911666666666666,3
91.4,28.0,101.1,73.1,7.4,FF,2,0,R,L,1.1186603773584909,3
91.2,8.0,101.7,79.9,6.9,FF,2,2,R,L,0.654,1
86.1,-16.0,95.4,68.2,6.8,SL,1,0,R,R,0.176,1
94.5,11.0,94.3,72.7,6.9,FF,1,1,L,R,0.778,1
87.9,23.0,69.1,64.4,5.7,SL,1,1,L,R,0.876,2
85.1,-26.0,26.0,66.6,8.0,CH,0,1,R,L,0.294,1
89.5,14.0,83.9,75.9,7.6,FC,1,0,R,R,0.861,1
78.5,-31.0,49.9,75.9,7.5,CU,0,2,L,R,0.133,1
95.0,-15.0,97.8,64.3,6.4,FF,0,0,R,R,0.182,1
91.7,23.0,67.7,71.9,7.9,FC,1,2,L,L,0.816,1
97.0,22.0,79.3,68.1,6.3,FF,1,2,R,L,0.773,1
77.9,20.0,90.2,66.2,7.8,CU,0,0,R,R,0.346,2
96.5,18.0,87.2,70.4,6.4,FF,1,0,R,L,0.786,1
76.6,11.0,94.7,65.9,7.1,CU,0,2,R,R,0.798,2
96.7,16.0,95.7,68.2,6.7,FF,1,2,R,L,0.663,2
85.4,22.0,83.1,57.0,6.5,CH,1,1,R,L,0.484,1
97.4,-9.0,101.5,69.5,6.5,FF,1,0,R,L,0.257,1
86.2,30.0,106.0,74.0,7.4,CH,2,2,R,L,1.733766666666667,3
95.4,24.0,94.2,75.2,7.9,FF,0,1,L,L,0.211,2
91.4,8.0,78.3,74.1,6.0,FC,1,1,L,L,0.344,1
93.1,54.0,76.2,71.2,7.4,FC,3,2,R,R,0.081,2
89.5,-3.0,89.5,78.5,7.0,CH,1,1,L,R,0.212,1
90.0,8.0,102.3,75.0,8.2,CH,2,2,R,R,0.654,1
96.1,0.0,93.9,59.8,5.3,SI,2,1,L,R,0.31,1
95.1,10.0,102.5,71.9,6.4,FF,0,0,R,R,0.826,1
94.6,14.0,99.0,72.60000000000001,7.166666666666667,FF,1,0,L,R,0.843,1
87.4,10.0,106.0,75.8,7.5,FC,0,0,L,R,0.847,1
95.2,7.0,101.8,71.1,6.2,FF,1,1,R,R,0.616,1
97.6,13.0,108.9,78.5,7.5,FF,2,2,L,R,0.881,2
87.0,17.0,70.8,73.5,9.1,CH,1,0,L,R,0.604,1
94.9,22.0,100.9,69.1,6.4,FF,1,0,R,R,0.6972692307692306,2
84.5,7.0,54.3,48.4,8.0,FC,1,0,R,R,0.09,1
84.2,32.0,112.9,79.3,7.3,CH,0,0,L,R,2.0,3
86.5,16.0,95.7,69.2,7.8,CH,0,0,R,R,0.663,1
85.3,14.0,108.1,78.5,8.3,FC,2,2,L,R,0.791,1
92.5,28.0,105.4,68.9,7.7,FF,2,2,R,R,1.6258627450980392,3
89.7,14.0,85.6,70.1,6.8,SI,0,1,R,R,0.887,1
77.5,15.0,91.8,73.6,7.9,ST,0,2,R,R,0.869,1
91.0,-43.0,78.0,66.0,7.0,CH,2,2,L,R,0.091,1
86.2,14.0,101.8,72.3,7.3,FC,0,0,L,R,0.767,2
78.3,9.0,76.9,71.6,7.9,CU,3,2,L,R,0.367,1
79.6,2.0,95.7,67.8,8.4,CU,1,1,L,R,0.43,1
92.8,16.0,98.0,64.3,6.1,FF,2,2,R,R,0.652,1
91.7,16.0,87.2,66.2,6.8,FF,2,2,R,R,0.908,1
79.8,0.0,103.3,76.7,7.5,CU,1,2,L,R,0.456,1
80.9,8.0,76.9,74.1,8.4,ST,0,0,R,R,0.366,1
93.2,8.0,111.0,77.5,7.9,FF,2,2,R,R,0.727,1
87.0,6.0,96.4,70.2,6.4,FC,1,0,R,R,0.496,1
91.2,5.0,88.3,81.4,7.6,FF,0,0,L,R,0.433,1
92.4,0.0,97.8,77.5,8.1,FF,0,2,R,R,0.346,1
87.7,32.0,105.3,71.7,7.7,FC,2,2,R,R,1.5845454545454545,3
90.3,2.0,104.7,76.9,6.8,FC,0,1,L,R,0.527,1
88.8,-14.0,88.5,71.26666666666667,7.833333333333333,FC,0,2,R,R,0.101,1
87.6,10.0,103.3,69.4,7.1,SL,0,1,R,R,0.766,1
98.0,14.0,104.7,75.3,7.1,SI,3,1,R,L,0.795,1
96.6,7.0,104.3,72.7,7.466666666666666,SI,3,2,R,L,0.619,1
96.7,-2.0,96.9,62.8,5.7,SI,0,0,L,L,0.37,1
85.5,21.0,91.3,62.0,6.6,FC,0,1,R,R,0.289,2
86.5,13.0,94.4,62.6,6.9,FC,2,2,R,R,0.914,1
95.0,0.0,107.4,75.16666666666666,7.266666666666667,FF,0,1,R,R,0.485,1
91.6,17.0,108.7,76.9,6.5,FF,0,1,R,L,0.7198,2
92.3,33.0,64.7,74.4,7.5,SI,0,0,L,L,0.784,1
97.0,28.0,71.0,67.3,7.3,SI,2,1,R,R,0.809,1
96.3,22.0,104.2,71.1,7.3,SI,2,2,R,R,1.1421904761904764,2
84.2,12.0,82.1,74.7,7.4,ST,1,2,R,R,0.532,1
93.9,5.0,94.5,71.7,7.6,SI,3,2,R,L,0.518,1
80.7,18.0,74.2,50.6,7.4,CU,1,2,R,L,0.837,1
80.0,26.0,74.6,82.1,7.9,CU,0,1,L,L,0.69,1
91.7,15.0,97.3,63.8,7.2,FF,1,0,R,R,0.827,1
83.6,12.0,107.3,80.9,7.3,ST,2,1,L,R,0.935,1
90.5,32.0,101.7,75.8,7.9,SI,1,0,L,R,1.150666666666667,3
94.4,6.0,104.8,75.6,7.7,FF,2,0,R,L,0.547,2
93.9,17.0,106.9,71.6,7.8,FF,2,1,R,L,0.6529230769230769,2
93.6,5.0,98.6,60.2,6.8,FF,1,0,R,L,0.512,1
94.1,10.0,107.7,73.6,7.1,FF,1,2,R,R,0.876,1
94.3,17.0,99.3,75.0,6.9,FF,2,0,L,R,0.506,2
83.3,13.0,109.3,75.5,7.6,CH,0,1,R,R,0.881,1
78.3,6.0,97.1,69.2,6.5,CU,0,0,R,R,0.507,1
84.0,-5.0,65.0,71.9,8.3,CH,1,1,R,R,0.085,1
85.2,19.0,104.7,77.3,8.0,CH,1,1,R,L,0.793,2
93.8,33.0,75.8,62.4,5.9,FF,2,2,L,R,0.159,2
92.6,13.0,92.0,71.5,7.3,FF,1,1,R,R,0.902,1
79.1,3.0,89.4,59.1,6.3,SL,0,1,R,R,0.359,1
81.1,32.0,106.4,75.8,7.9,SL,0,0,R,R,1.692516129032258,3
84.5,-4.0,98.6,72.6,7.6,CH,0,1,L,R,0.42,1
84.5,18.0,79.5,73.2,8.1,CH,1,0,L,R,0.914,1
85.5,25.0,109.0,76.0,7.8,CH,2,1,L,R,1.9301290322580644,3
76.3,32.0,64.5,65.1,7.3,ST,1,2,L,R,0.787,1
88.0,5.0,108.4,74.1,7.4,CH,1,2,L,R,0.612,1
84.2,-8.0,92.0,67.8,7.5,CH,2,2,L,R,0.217,1
80.8,21.0,101.0,68.9,7.7,ST,2,2,R,R,0.633625,2
90.6,24.0,103.9,73.8,7.5,FF,1,1,R,R,1.286225806451613,3
83.5,13.0,99.0,72.2,6.9,SL,0,0,L,R,0.902,2
88.1,9.0,98.0,76.4,7.4,CH,1,1,L,R,0.634,1
88.0,25.0,102.7,77.0,6.8,CH,2,2,R,L,1.2717833333333333,3
90.1,25.0,74.7,61.0,7.1,SL,1,2,R,R,0.776,1
88.9,13.0,75.0,64.0,6.4,SI,1,0,R,R,0.419,1
76.4,26.0,109.7,84.7,7.4,ST,2,0,L,R,1.964888888888889,3
96.4,25.0,50.3,51.7,5.5,FF,1,2,L,R,0.152,1
76.0,8.0,92.6,73.8,7.5,ST,0,0,R,R,0.542,1
88.7,0.0,93.6,77.3,6.8,SI,0,0,R,R,0.289,1
80.1,-5.0,98.7,74.5,7.3,CH,1,2,R,L,0.272,1
89.2,16.0,105.1,74.4,7.4,SI,2,2,R,L,0.639,1
89.9,9.0,104.6,75.0,7.9,SI,2,0,R,L,0.75,1
80.6,31.0,56.6,53.7,8.0,CH,0,2,R,L,0.341,2
90.3,14.0,103.0,70.9,6.8,SI,1,2,R,L,0.766,1
82.9,16.0,84.5,60.3,6.7,CU,1,2,R,R,0.915,1
91.7,24.0,70.4,65.3,6.2,FF,2,2,L,R,0.904,1
73.2,10.0,100.9,75.9,8.2,CU,0,0,R,R,0.739,1
94.2,13.0,90.5,72.7,6.7,FF,1,2,L,R,0.917,1
96.0,-2.0,53.4,71.4,6.6,SI,2,2,L,L,0.11,1
94.6,10.0,88.1,79.3,7.2,FF,0,1,R,R,0.505,1
93.1,9.0,91.0,71.8,7.1,FF,0,0,R,R,0.499,1
93.8,-2.0,102.4,77.4,6.6,FF,2,2,L,R,0.386,1
93.8,-1.0,101.4,67.9,6.8,FF,0,1,R,L,0.353,1
86.6,30.0,108.3,75.3,7.3,CH,0,1,R,L,1.8972222222222224,3
91.8,12.0,103.9,68.4,6.7,SI,0,1,R,R,0.912,1
85.5,16.0,108.1,74.5,7.9,SL,1,1,R,R,0.651,2
82.2,12.0,94.6,72.4,8.1,SL,0,1,R,R,0.893,1
92.4,26.0,92.6,76.9,7.4,SI,1,0,L,R,0.186,2
91.3,8.0,109.2,76.6,7.9,SI,1,0,R,R,0.736,1
85.4,-50.0,65.5,64.0,6.5,KC,1,1,L,R,0.294,1
87.4,-3.0,90.2,66.2,6.1,CH,0,1,R,R,0.246,1
88.1,28.0,103.7,75.4,8.1,SL,0,0,R,R,1.517754098360656,3
92.5,24.0,103.1,72.2,6.7,FF,0,0,R,R,1.1985087719298244,3
90.1,20.0,78.8,62.2,6.2,SI,2,2,L,R,0.879,1
90.7,26.0,114.5,82.6,7.6,FF,2,1,R,R,2.0042,3
83.9,11.0,93.0,64.9,6.7,CH,0,2,R,L,0.757,1
92.3,13.0,79.2,69.1,6.3,SI,1,0,L,L,0.506,1
79.3,22.0,99.4,75.8,8.1,ST,0,2,R,L,0.4911666666666666,2
82.6,8.0,102.8,71.6,6.3,CH,0,1,R,L,0.61,2
87.9,7.0,98.7,70.0,7.3,FC,2,2,R,R,0.586,1
89.4,14.0,96.6,70.3,6.8,FF,1,1,R,L,0.868,1
79.7,13.0,87.5,60.4,6.7,CH,2,2,L,L,0.815,2
84.1,31.0,98.9,73.0,7.8,FC,1,0,L,L,0.846138888888889,3
78.0,13.0,107.7,76.3,7.5,CH,2,1,R,L,0.87,1
82.2,4.0,101.5,70.56666666666666,7.1000000000000005,SL,0,2,R,R,0.492,1
89.4,45.0,73.0,68.7,7.3,SI,1,2,L,L,0.17,2
94.4,-1.0,101.3,71.33333333333333,6.8999999999999995,FF,3,0,R,R,0.353,1
95.7,-4.0,84.1,68.3,6.1,FF,2,2,R,R,0.125,1
96.8,12.0,85.6,58.7,7.4,FF,0,1,R,R,0.671,1
79.7,41.0,77.6,67.8,7.6,CU,3,2,L,R,0.036,1
93.2,14.0,106.9,79.1,7.3,FF,0,1,R,L,0.796,2
93.8,14.0,31.7,73.10000000000001,6.6000000000000005,FF,0,0,L,R,0.23,1
96.7,10.0,99.2,63.4,6.8,FF,3,1,R,L,0.748,2
88.5,12.0,98.9,70.2,7.4,FC,0,0,R,L,0.906,1
93.5,21.0,102.0,70.3,7.1,FF,1,1,L,R,0.6795714285714286,2
86.2,30.0,105.4,75.2,7.6,SL,2,1,R,R,1.5578648648648643,3
93.4,27.0,101.0,68.6,7.7,FF,2,1,R,R,1.0164482758620688,3
91.1,0.0,74.5,75.6,7.0,FC,0,1,R,L,0.088,1
86.4,24.0,99.1,76.3,7.8,ST,0,1,R,L,0.5585263157894738,3
98.0,29.0,71.5,70.5,7.1,FF,2,2,R,L,0.737,1
97.4,13.0,100.6,69.4,6.9,FF,2,2,R,L,0.892,2
84.8,12.0,96.8,77.3,7.6,SL,2,2,L,L,0.898,1
85.2,6.0,87.5,70.56666666666666,7.266666666666667,SL,2,2,R,L,0.48,1
92.4,24.0,65.3,71.5,6.5,FF,0,0,L,L,0.668,1
93.7,6.0,108.1,76.7,7.9,FF,0,2,R,L,0.608,1
93.7,28.0,110.1,78.5,7.3,FF,0,0,L,R,1.9548571428571428,3
95.1,22.0,111.2,77.8,7.2,SI,0,0,R,R,1.7798125,3
94.0,12.0,97.6,70.96666666666665,6.466666666666666,SI,0,2,R,R,0.903,2
83.2,35.0,107.5,77.8,7.9,ST,1,0,L,R,1.755125,3
91.1,31.0,67.3,79.2,6.6,FC,0,0,L,R,0.861,1
83.6,13.0,102.8,68.7,6.8,ST,1,1,R,R,0.88,2
96.2,-13.0,99.9,70.0,7.0,FF,1,2,R,R,0.242,1
88.5,-45.0,73.9,60.4,7.2,SL,0,0,R,R,0.185,1
97.3,27.0,103.2,78.2,7.7,FF,1,2,R,R,1.3089615384615385,3
92.8,10.0,108.6,77.2,7.5,FC,3,2,L,R,0.933,2
95.2,17.0,93.0,72.2,7.7,FF,1,2,R,R,0.672,1
92.6,12.0,90.6,74.1,7.1,FC,1,2,L,R,0.79,1
90.0,11.0,107.7,72.06666666666668,7.2,FF,1,0,L,L,0.953,2
95.3,-22.0,95.0,68.6,5.9,FF,3,1,L,R,0.165,1
95.4,14.0,88.5,68.3,6.1,FF,1,1,L,R,0.911,1
88.0,0.0,100.5,72.6,7.7,FC,1,0,R,R,0.369,1
94.5,-5.0,106.7,76.0,7.0,SI,1,1,R,R,0.348,1
90.2,31.0,103.1,78.7,7.2,FC,3,1,L,R,1.2699322033898306,3
85.4,13.0,89.0,68.6,6.1,SL,1,1,R,R,0.87,1
94.1,3.0,105.6,76.63333333333334,7.3999999999999995,FF,0,2,L,R,0.523,1
86.5,18.0,103.8,78.5,7.2,FC,0,0,R,L,0.575,1
96.0,21.0,103.0,71.0,7.1,FF,0,0,R,R,0.9185384615384616,1
89.3,9.0,76.5,71.6,7.3,SL,2,2,L,R,0.324,1
88.7,10.0,104.6,76.3,7.9,SL,1,2,L,R,0.887,1
87.6,29.0,105.8,72.1,7.4,SL,3,2,L,R,1.7448749999999995,3
77.5,15.0,92.6,68.6,7.0,ST,0,0,L,L,0.869,2
94.3,18.0,99.5,69.1,6.5,SI,1,1,L,R,0.39,2
91.0,39.0,101.9,70.7,7.3,FC,1,1,R,R,0.6136363636363635,3
87.5,5.0,90.6,60.9,7.6,SL,0,2,L,R,0.393,1
92.1,8.0,90.8,56.7,6.6,SI,3,2,R,L,0.485,1
85.6,-17.0,80.5,74.7,7.5,CH,0,1,R,L,0.062,1
94.1,6.0,101.4,70.5,6.8,SI,2,1,L,R,0.616,1
96.0,14.0,107.5,72.0,7.3,SI,0,0,R,R,0.796,2
77.5,15.0,73.5,72.4,7.6,CU,2,2,R,R,0.497,1
92.0,8.0,107.4,75.2,7.2,SI,1,1,R,L,0.635,1
93.8,-30.0,90.9,73.0,7.1,SI,1,0,R,R,0.067,1
84.1,23.0,105.2,71.96666666666665,7.766666666666668,KC,1,1,R,R,1.232761904761905,3
84.6,34.0,102.6,66.8,7.6,KC,0,2,L,R,1.130027777777778,3
87.2,13.0,97.4,73.7,7.3,FC,0,0,R,L,0.89,1
83.2,35.0,32.0,55.7,8.2,SL,1,2,L,R,0.208,1
91.1,14.0,86.0,60.7,6.9,SL,1,2,L,R,0.887,1
90.0,18.0,105.0,76.0,7.0,SI,0,0,L,L,0.6026363636363636,2
87.7,12.0,104.2,72.3,7.9,SL,0,2,R,R,0.912,1
95.3,16.0,87.1,78.9,8.2,SI,0,0,L,R,0.908,1
92.9,13.0,104.6,77.53333333333333,7.3,SI,0,2,L,L,0.869,1
92.0,6.0,101.5,70.8,7.2,SI,0,0,R,L,0.601,1
91.5,17.0,77.9,70.4,8.4,SI,0,0,R,L,0.898,1
77.2,11.0,105.6,72.9,7.2,CU,0,0,R,L,0.962,2
91.7,12.0,95.1,67.7,6.9,SI,1,1,L,L,0.893,1
90.8,16.0,90.7,73.7,7.9,FF,1,1,L,R,0.847,1
90.1,5.0,109.4,72.8,7.2,SI,2,0,R,R,0.644,1
91.4,12.0,108.7,76.4,8.1,SI,2,2,R,L,0.918,2
89.7,10.0,92.3,70.6,6.8,FC,1,1,L,R,0.58,1
90.9,-14.0,101.5,69.9,6.6,SI,2,1,L,L,0.226,1
79.2,11.0,101.1,69.6,7.1,ST,1,2,R,R,0.883,1
88.2,41.0,49.9,66.8,6.0,FC,0,1,L,R,0.116,1
94.0,12.0,106.0,71.9,7.9,FF,0,1,R,R,0.973,1
85.7,34.0,87.3,75.0,7.6,SL,2,2,R,R,0.035,3
95.3,5.0,88.8,69.6,7.4,FF,0,0,L,R,0.418,1
95.6,12.0,103.9,72.8,8.4,FF,1,1,R,R,0.912,2
85.9,9.0,110.4,80.5,9.2,FC,3,2,R,R,0.828,2
83.9,17.0,76.3,71.7,8.2,CH,1,2,R,R,0.841,1
93.6,25.0,95.2,69.4,6.6,FF,0,1,R,R,0.302,2
82.1,0.0,101.8,71.6,7.8,CH,0,1,R,L,0.41,1
83.4,6.0,89.2,76.7,7.5,FC,1,1,R,L,0.443,1
92.7,5.0,97.6,64.4,5.9,FF,3,2,R,R,0.48,1
88.9,11.0,108.1,75.3,7.6,FF,0,0,R,L,0.953,1
93.0,31.0,61.0,65.7,7.2,FF,2,2,R,R,0.578,1
96.0,7.0,100.0,74.9,7.4,FF,1,2,R,R,0.589,1
84.2,-14.0,93.3,68.4,7.2,SL,3,2,R,R,0.156,1
84.1,21.0,93.1,74.0,8.0,SL,0,0,L,R,0.229,2
86.6,-61.0,57.0,69.6,8.2,SL,0,2,R,R,0.276,1
85.2,21.0,105.0,76.5,7.9,SL,3,1,R,R,1.0830857142857149,3
93.3,16.0,85.6,75.3,6.5,SI,2,2,L,R,0.928,1
92.8,9.0,95.2,74.5,6.8,SI,1,1,R,R,0.597,1
88.8,20.0,71.5,75.3,7.2,FC,2,2,R,R,0.813,1
89.4,18.0,105.0,71.5,6.9,FC,1,0,L,R,0.6026363636363636,2
80.3,7.0,97.8,69.2,7.8,CU,1,2,L,R,0.539,1
90.2,12.0,82.9,70.3,6.4,FF,0,1,R,R,0.562,1
94.2,-2.0,96.9,72.9,7.2,FF,0,0,L,R,0.392,1
89.5,15.0,94.8,66.8,6.7,SL,1,2,L,R,0.778,1
83.1,2.0,100.4,68.3,7.3,FS,0,1,L,R,0.474,1
85.5,32.0,102.3,75.3,7.5,FS,0,1,L,R,1.150666666666667,3
94.7,25.0,106.2,76.33333333333333,7.233333333333334,SI,3,1,R,R,1.6584583333333327,3
89.2,15.0,96.8,71.9,7.3,SL,0,0,R,R,0.827,1
95.0,26.0,99.6,72.7,7.1,FF,1,2,R,R,0.8788695652173912,2
96.3,25.0,102.6,76.1,6.6,FF,2,2,R,R,1.2717833333333333,2
94.8,15.0,98.2,71.1,6.4,FF,0,1,R,R,0.741,1
94.0,14.0,106.1,72.5,7.6,FF,3,2,R,R,0.801,1
94.8,26.0,91.1,70.2,7.8,FF,2,1,L,R,0.143,2
81.7,13.0,103.2,70.3,6.7,KC,0,0,L,R,0.88,1
92.8,29.0,101.9,72.6,7.2,FF,1,1,L,R,1.2136304347826088,2
92.0,2.0,102.9,66.2,6.7,FF,3,2,R,R,0.524,1
92.4,12.0,100.6,72.5,8.0,FF,0,0,R,R,0.931,1
93.9,11.0,105.7,73.1,7.8,FF,1,2,L,R,0.962,2
91.3,26.0,100.5,71.89999999999999,7.366666666666667,FF,1,1,R,R,0.8788695652173912,2
92.4,38.0,107.1,71.6,8.2,FF,1,1,R,R,1.357090909090909,3
83.5,19.0,87.5,70.6,7.7,SL,1,2,R,R,0.6,1
89.3,-10.0,92.5,68.8,6.9,FC,1,2,L,R,0.208,1
91.8,23.0,108.0,75.6,7.3,FF,0,0,L,R,1.6838205128205137,2
93.0,8.0,101.5,77.46666666666667,7.0,FF,2,2,R,R,0.654,1
81.0,12.0,96.1,73.89999999999999,8.066666666666668,CU,3,2,R,R,0.889,1
81.1,26.0,99.7,72.0,7.9,CU,1,2,R,R,0.8788695652173912,2
91.5,3.0,97.3,70.6,7.4,FF,1,0,L,R,0.445,1
93.2,20.0,103.4,71.9,7.2,FF,2,0,R,R,0.6610454545454546,2
93.5,24.0,103.1,73.7,8.2,FF,3,2,R,R,1.1985087719298244,3
94.0,-18.0,102.8,66.9,7.0,SI,2,1,R,R,0.192,1
92.8,12.0,93.7,69.9,6.8,SI,0,1,R,R,0.87,2
94.1,7.0,98.6,67.5,6.1,FF,2,1,L,R,0.586,1
93.2,15.0,102.7,79.1,7.0,FF,0,0,L,R,0.664,1
93.4,1.0,99.6,75.0,6.4,FF,1,1,R,R,0.492,1
95.0,2.0,105.2,72.5,7.2,SI,2,1,R,R,0.527,1
96.7,13.0,115.6,68.13333333333333,7.0,FF,0,1,L,R,0.912,2
94.9,13.0,87.2,67.83333333333333,6.400000000000001,FF,0,0,L,L,0.827,1
93.5,-60.0,72.7,65.5,6.1,SI,0,0,R,R,0.293,1
92.5,9.0,100.0,75.2,7.8,SI,1,1,R,R,0.624,1
82.9,-3.0,91.5,61.7,6.9,SL,2,2,L,L,0.277,1
96.2,36.0,42.8,53.9,5.2,SI,0,2,R,R,0.139,1
91.1,6.0,88.1,76.8,8.0,SI,2,1,L,L,0.476,1
82.6,30.0,104.5,73.4,8.1,SL,0,0,R,L,1.413333333333333,3
85.9,5.0,102.7,72.46666666666665,7.033333333333334,CH,2,2,R,L,0.55,1
90.6,6.0,109.0,79.3,7.1,SI,1,0,R,L,0.675,1
90.0,25.0,99.5,85.8,8.2,FF,1,1,R,L,0.6991923076923078,2
92.2,15.0,81.2,74.5,6.7,FF,1,0,R,L,0.848,1
92.6,22.0,101.2,68.3,8.7,FF,2,2,L,L,0.6972692307692306,2
86.0,14.0,92.4,76.1,7.3,CH,2,2,R,L,0.913,2
76.7,26.0,98.9,68.4,7.0,ST,3,2,L,R,0.7304137931034481,3
80.9,29.0,65.9,62.7,7.8,ST,3,1,R,R,0.871,1
91.9,-17.0,98.8,71.1,7.9,SI,1,0,R,L,0.197,1
92.4,37.0,101.1,67.5,7.1,FF,0,0,R,L,0.6614666666666668,3
92.0,4.0,101.7,72.7,6.3,FF,0,0,R,R,0.506,1
83.8,27.0,95.7,67.2,8.2,CH,2,2,R,L,0.4556,2
82.4,37.0,100.5,75.1,7.8,ST,1,2,L,L,0.6614666666666668,2
86.1,28.0,101.0,73.0,6.8,FC,2,0,L,R,1.1186603773584909,3
74.7,13.0,100.8,68.6,7.1,CU,1,2,R,R,0.892,1
91.3,27.0,109.2,76.0,7.7,FF,0,0,L,R,1.9565,3
92.7,23.0,108.6,72.6,6.8,FF,2,1,L,R,1.825896551724138,2
94.0,14.0,102.2,72.5,7.7,FF,0,0,L,L,0.767,1
91.6,-47.0,83.9,73.3,7.0,FF,0,0,R,L,0.186,1
92.1,20.0,76.1,67.7,7.2,SI,0,1,R,L,0.907,1
85.7,25.0,96.9,75.10000000000001,7.733333333333333,FS,1,1,R,R,0.4443636363636364,3
92.3,-30.0,81.4,75.0,6.7,SI,0,0,R,R,0.057,1
92.6,12.0,92.3,72.9,7.6,SI,1,1,R,R,0.814,2
94.8,16.0,75.6,72.0,8.1,FF,2,0,L,R,0.777,1
95.6,33.0,109.9,78.4,7.2,FF,3,2,L,R,1.881,3
94.2,19.0,74.6,71.0,6.7,SI,1,1,R,R,0.903,1
83.8,10.0,107.2,72.2,7.533333333333334,SL,0,0,R,R,0.862,1
94.4,0.0,92.4,64.9,7.0,SI,0,1,R,L,0.32,1
85.2,3.0,99.6,73.2,7.1,CH,1,0,R,L,0.477,1
94.4,4.0,99.7,70.6,6.9,SI,2,1,R,L,0.479,1
96.2,4.0,93.5,70.93333333333334,6.933333333333333,SI,0,1,R,L,0.498,2
77.7,15.0,101.1,76.8,7.7,CU,0,0,R,L,0.705,2
82.2,18.0,104.7,80.2,7.4,ST,1,1,R,L,0.6026363636363636,2
83.1,21.0,103.9,69.7,7.3,ST,2,2,L,L,0.9243243243243244,2
97.8,33.0,97.9,71.5,6.9,FF,1,2,R,L,0.585875,3
95.0,17.0,76.6,69.2,7.4,FF,0,1,R,R,0.871,1
82.2,1.0,102.8,72.2,7.2,ST,0,2,R,R,0.441,1
85.4,17.0,103.5,71.5,7.1,FS,0,1,L,R,0.513,2
90.8,10.0,96.2,71.3,7.3,FF,2,2,R,R,0.649,1
90.8,28.0,101.4,80.3,7.5,FF,2,2,L,R,1.1186603773584909,3
80.2,21.0,103.8,70.3,7.933333333333333,ST,1,1,R,R,0.9243243243243244,2
